Time,Avg_Sin_Phases
35176,-0.3041267064693572
35177,-0.3042814311439309
35178,-0.3044361665939288
35179,-0.30459091296805446
35180,-0.30474567046094025
35181,-0.3049004392969264
35182,-0.30505521972579797
35183,-0.3052100119301911
35184,-0.30536481613415184
35185,-0.3055196326371266
35186,-0.30567446176859275
35187,-0.3058293038888421
35188,-0.3059841593900386
35189,-0.3061390286962832
35190,-0.3062939122305169
35191,-0.30644881035149835
35192,-0.3066037234915843
35193,-0.306758652118782
35194,-0.30691359672362106
35195,-0.30706855781994646
35196,-0.3072235359459369
35197,-0.307378531665231
35198,-0.3075335455350208
35199,-0.30768857806841843
35200,-0.3078436298474841
35201,-0.30799870147536834
35202,-0.3081537935744022
35203,-0.3083089067869075
35204,-0.30846404177613523
35205,-0.3086191992271331
35206,-0.3087743797964999
35207,-0.3089295841414981
35208,-0.30908481296807666
35209,-0.30924006700664836
35210,-0.3093953470079116
35211,-0.30955065374389507
35212,-0.3097059880091316
35213,-0.3098613506218872
35214,-0.31001674242552385
35215,-0.3101721642882734
35216,-0.31032761703343253
35217,-0.31048310145660074
35218,-0.3106386184431275
35219,-0.31079416890003053
35220,-0.3109497537563927
35221,-0.31110537396437715
35222,-0.3112610305002841
35223,-0.3114167243656859
35224,-0.31157245658278765
35225,-0.31172822819688817
35226,-0.3118840402665848
35227,-0.3120398938361244
35228,-0.3121957900125387
35229,-0.31235172993218935
35230,-0.3125077147599081
35231,-0.31266374569018096
35232,-0.3128198239483702
35233,-0.31297595079195883
35234,-0.3131321275119136
35235,-0.3132883554308909
35236,-0.3134446358840234
35237,-0.31360097023040884
35238,-0.3137573598828876
35239,-0.3139138062937843
35240,-0.31407031095393595
35241,-0.3142268753941283
35242,-0.3143835011865531
35243,-0.31454018994631916
35244,-0.3146969433330042
35245,-0.31485376305227547
35246,-0.3150106508585625
35247,-0.3151676085561934
35248,-0.31532463799606403
35249,-0.3154817410852801
35250,-0.31563891978586756
35251,-0.3157961761167115
35252,-0.3159535121555314
35253,-0.3161109300409021
35254,-0.3162684319743333
35255,-0.31642602022244265
35256,-0.3165836971215348
35257,-0.3167414651233465
35258,-0.3168993267395293
35259,-0.3170572845412921
35260,-0.31721534118486894
35261,-0.3173734994104798
35262,-0.317531762044799
35263,-0.3176901320039444
35264,-0.31784861229647937
35265,-0.3180072060265329
35266,-0.3181659163985147
35267,-0.3183247468456912
35268,-0.31848370090405215
35269,-0.31864278216093206
35270,-0.31880199432248835
35271,-0.31896134122061415
35272,-0.31912082681728354
35273,-0.31928045520816123
35274,-0.31944023062706217
35275,-0.319600157450513
35276,-0.31976024020245
35277,-0.31992048355901714
35278,-0.3200808923534769
35279,-0.32024147158122995
35280,-0.3204022267495839
35281,-0.32056316372347515
35282,-0.3207242882583388
35283,-0.3208856063223422
35284,-0.3210471241060793
35285,-0.32120884803044547
35286,-0.3213707847547086
35287,-0.3215329411847653
35288,-0.32169532448158783
35289,-0.3218579420698638
35290,-0.32202080164683583
35291,-0.3221839111913442
35292,-0.3223472789739696
35293,-0.3225109139684177
35294,-0.3226748260821927
35295,-0.3228390250270438
35296,-0.3230035209039706
35297,-0.32316832423821806
35298,-0.3233334459958693
35299,-0.3234988976008347
35300,-0.32366469095221867
35301,-0.3238308384420393
35302,-0.32399735297332277
35303,-0.32416424801343446
35304,-0.3243315384724441
35305,-0.32449923968368993
35306,-0.3246673673407463
35307,-0.324835937829851
35308,-0.32500496825639624
35309,-0.3251744764718461
35310,-0.3253444811009678
35311,-0.32551500156941426
35312,-0.32568605813151436
35313,-0.3258576718982512
35314,-0.326029865367304
35315,-0.32620266352210087
35316,-0.3263760915148349
35317,-0.32655017558000654
35318,-0.32672494319992285
35319,-0.3269004231571287
35320,-0.32707664558324046
35321,-0.3272536420073489
35322,-0.32743144551294934
35323,-0.32761009178602685
35324,-0.32778961775227483
35325,-0.32797006185399347
35326,-0.3281514643142617
35327,-0.32833386723625146
35328,-0.3285173146019009
35329,-0.32870185229774096
35330,-0.32888752819105077
35331,-0.3290743936453904
35332,-0.32926250252486433
35333,-0.32945191042779104
35334,-0.3296426753712243
35335,-0.32983485781803756
35336,-0.33002852068859584
35337,-0.33022372935910543
35338,-0.33042055169820944
35339,-0.3306190579173571
35340,-0.33081932050072316
35341,-0.3310214141055262
35342,-0.3312254154050602
35343,-0.3314314028859101
35344,-0.33163945563770364
35345,-0.33184965281566975
35346,-0.33206207501506707
35347,-0.33227680289231143
35348,-0.3324939166202259
35349,-0.3327134953379889
35350,-0.33293561574844877
35351,-0.33316034471040756
35352,-0.3333877441976369
35353,-0.3336178705980094
35354,-0.3338507717333167
35355,-0.3340864849225199
35356,-0.3343250265627845
35357,-0.3345663971222107
35358,-0.33481058106387146
35359,-0.3350575423434766
35360,-0.33530722197915674
35361,-0.33555952279248663
35362,-0.33581431258694705
35363,-0.3360714274449393
35364,-0.3363306657212168
35365,-0.3365917834728152
35366,-0.33685449585110966
35367,-0.3371184772187914
35368,-0.33738336083518766
35369,-0.3376487366851176
35370,-0.33791415986559936
35371,-0.3381791542576776
35372,-0.33844321997995686
35373,-0.3387058474358122
35374,-0.3389665171576651
35375,-0.339224712450915
35376,-0.3394799372557812
35377,-0.33973173640892596
35378,-0.3399796914298706
35379,-0.3402234381533705
35380,-0.3404626794560438
35381,-0.3406971860415393
35382,-0.34092680450638546
35383,-0.34115146356913045
35384,-0.34137116648031024
35385,-0.34158599011088364
35386,-0.3417960798637882
35387,-0.34200164195812166
35388,-0.3422029339839804
35389,-0.3424002539630028
35390,-0.3425939333596657
35391,-0.34278432537705694
35392,-0.34297179383695714
35393,-0.34315670870808457
35394,-0.3433394375094857
35395,-0.3435203379462009
35396,-0.3436997556733516
35397,-0.3438780208087101
35398,-0.34405544487278683
35399,-0.34423231954084105
35400,-0.34440891640807403
35401,-0.34458548700960945
35402,-0.3447622637987675
35403,-0.3449394612572979
35404,-0.34511727736670406
35405,-0.345295895037493
35406,-0.34547548382574955
35407,-0.3456562016243564
35408,-0.3458381962822779
35409,-0.3460216071766034
35410,-0.3462065664081691
35411,-0.34639320030828774
35412,-0.34658163075417714
35413,-0.34677197612704974
35414,-0.3469643521599862
35415,-0.3471588726421838
35416,-0.3473556489699935
35417,-0.34755478857837363
35418,-0.34775639864300817
35419,-0.3479605846810991
35420,-0.34816745023506057
35421,-0.3483770958434204
35422,-0.34858961317405235
35423,-0.3488050890634309
35424,-0.3490236037998813
35425,-0.34924522875282554
35426,-0.3494700197779782
35427,-0.34969801561767944
35428,-0.3499292398562777
35429,-0.3501636959341593
35430,-0.3504013620943312
35431,-0.35064218029392313
35432,-0.35088606213193907
35433,-0.35113288303872364
35434,-0.35138247697687736
35435,-0.35163463413227486
35436,-0.3518890997694524
35437,-0.3521455719684373
35438,-0.35240369979992375
35439,-0.3526630855593782
35440,-0.35292328644428883
35441,-0.35318382327053816
35442,-0.3534441848780733
